T,Zero,DF,Forward
26.25,0.042684102059237165,0.3261304973626994,0.032163468591805966
26.5,0.042547090203387025,0.3238425330647979,0.02378467753971769
26.75,0.04234835231402101,0.3221240934157507,0.02162512042214182
27,0.04221314767505672,0.3198973911622005,0.03676468293911661
27.25,0.042299804717246266,0.3157925783500272,0.06956696832594034
27.5,0.04276805885479998,0.30847279678395745,0.12143572015843596
27.75,0.04371186558743221,0.29730275863774847,0.1664002903356554
28,0.04483587959093747,0.2849605217321847,0.1644085678642604
28.25,0.04568937557252135,0.27507132263009754,0.10872102425674157
28.5,0.045789534508017225,0.27117206497425045,-0.003735416180816742
28.75,0.04490146209596741,0.2750184657854836,-0.0861805078034017
29,0.04389884416957771,0.27997177599322337,-0.03535173825452986
29.25,0.04388964940656805,0.2769904513243767,0.14306994921886584
29.5,0.04597484905208305,0.25762298866122235,0.4143895185149127
29.75,0.04820184660730666,0.2383524218303863,0.2070126101305636
30,0.04878608525154381,0.23140576347665764,0.04018504994096617
