T,Zero,DF,Forward
11,0.04028369079990515,0.6420297743990575,0.05485979495206683
11.25,0.04060028879294898,0.6333365972726017,0.04719486151022467
11.5,0.040756375941830805,0.6258163488732726,0.05171314935326077
11.75,0.04099456666816105,0.6177409041692647,0.05218953080615707
12,0.041232757394491296,0.6096970474339761,0.052665912258220704
12.25,0.04147855802373073,0.6016301833635244,0.05784311442380563
12.5,0.041807636605245294,0.5929794958488693,0.056156736688017794
12.75,0.042094618606892543,0.5846707637211345,0.05673070069101005
13,0.04238160060853979,0.5763957386592841,0.05730466469511253
13.25,0.04271163580500288,0.5678322863251182,0.08664113201994894
13.5,0.043507286820375135,0.5557991049396611,0.07104148543823907
13.75,0.04399180789549064,0.5461359407122888,0.05748353622825331
14,0.04423176714661684,0.5383508789474144,0.05455474451743214
14.25,0.044416649699333385,0.5310297365802238,0.05531400308178558
14.5,0.044619513673398815,0.523623194256463,0.06298202069765502
14.75,0.04492309683658697,0.5155011842004672,0.05456320522678748
15,0.04508867009374637,0.5084796665529545,0.05659848482553187
15.25,0.0452778005060261,0.5013321328537839,0.05457497399441458
15.5,0.045439574140047394,0.4944479461061376,0.06111970108302334
15.75,0.04568690277255966,0.48696222839670783,0.057483326782459265
16,0.04587635009425694,0.4799748359742387,0.059697529997126964
16.25,0.04609290718186988,0.4728345493184677,0.060700535923219334
16.5,0.046317284776451265,0.4656899550442592,0.060898008299448136
16.75,0.04653214515808402,0.45867497675409763,0.05655348961408624
17,0.046683128042593273,0.4522079327492727,0.0581044225128613
17.25,0.04684967734026076,0.44567872497823097,0.057017576122198044
17.5,0.04700387832195285,0.4393021338461665,0.06245929431325514
17.75,0.04721394030618346,0.43255428742267565,0.053920487624314895
18,0.0473104775443208,0.4267364814184378,0.05606260922275119
18.25,0.047426525303377993,0.4208267345980786,0.0504280556495873
18.5,0.04747179002948323,0.4155185105804785,0.05424890470395738
18.75,0.04755833455176729,0.409950535023763,0.049318949670307255
19,0.04757841091349987,0.4049507568241702,0.04543439378279501
19.25,0.04755616154834559,0.400333988184968,0.05336225601226818
19.5,0.047633449299607875,0.39500681489055894,0.05530279435450591
19.75,0.04772789358007063,0.3896034320043845,0.051351166546198534
20,0.047774540681473535,0.38462331985030557,0.05239618994845596
20.25,0.047830387025910005,0.37962728471978474,0.049800707663250066
20.5,0.04785982024539311,0.37488861828739506,0.05495081985384953
20.75,0.04793909158215608,0.36982100882357527,0.04703311102305374
21,0.047934332891853795,0.36545176049632194,0.054882669863198785
21.25,0.04801537807154982,0.36047712276025284,0.052574601283605915
21.5,0.048073188706007935,0.3557334526141966,0.05705209991990756
21.75,0.048171588926275384,0.3507322878714443,0.050191507259267354
22,0.0481967370397821,0.34634211703844087,0.05282374133663836
22.25,0.04824811027741185,0.3418030948859415,0.05106157531575839
22.5,0.048282232685434794,0.3374458468159625,0.054299155707315805
22.75,0.048345806298425366,0.33291532743902186,0.049691266060802874
23,0.04835944383660716,0.3288126286476351,0.047792643582678096
23.25,0.04835386797237086,0.3249033809105703,0.048949030362344104
23.5,0.048357545234747154,0.3209717027975346,0.04536667441823461
23.75,0.0483281707007085,0.31733602392428495,0.048988932883631264
24,0.04833239313359837,0.3134932547133951,0.044211967403784413
24.25,0.048264583077479474,0.3102378121514653,-0.007733672197085539
24.5,0.04775726405917937,0.310350501734741,0.08746159081751692
24.75,0.04814242932546515,0.30375764199722316,0.056860131417701965
25,0.04823016137393686,0.29946610662786655,0.056441795189821065
25.25,0.04831019312030771,0.2952796586484338,0.05208344463825121
25.5,0.04834050330083239,0.29150945612780904,0.042057852545074326
25.75,0.048278764072361285,0.2884659642500806,0.04169813896170993
26,0.04821605790114388,0.28547023659380955,0.043817623063269195
