T,Zero,DF,Forward
14.75,0.03854234360767367,0.5663746079449666,0.06645197805410508
15,0.03901538825931862,0.5569772833101975,0.06739806735767129
15.25,0.03948843291096357,0.5476063432575243,0.0683441566612375
15.5,0.03988575770338998,0.5388978495993626,0.053049050500741934
15.75,0.040098068877537134,0.531769802781575,0.053473672849135845
16,0.04031038005168428,0.5246803385279705,0.053898295196974644
16.25,0.04052269122583143,0.5176304375221605,0.05432291754425833
16.5,0.04073500239997858,0.5106210548081397,0.054747539893762465
16.75,0.04071063541070307,0.5056537446073074,0.03844555676590922
17,0.040676828266761125,0.5008212236832961,0.03837794247785187
17.25,0.04064302112281919,0.49604327188018127,0.03831032819090474
17.5,0.04060921397887725,0.49131920783601424,0.03824271390284739
17.75,0.040408692613238574,0.48809057107487036,0.025699556176483895
18,0.04020152167750373,0.4849898140640132,0.0252852143045601
18.25,0.03999435074176889,0.48195867696849387,0.024870872433191415
18.5,0.039787179806034044,0.4789960986373326,0.02445653056182273
18.75,0.04001824721346342,0.4722049671348912,0.07827762274648098
19,0.04052837222057584,0.46299497772963644,0.0792978727615079
19.25,0.04103849722768827,0.45384884739333886,0.0803181227754246
19.5,0.04154862223480069,0.4447699336336063,0.08133837278989642
19.75,0.04162973361559123,0.43946937800291364,0.046279442275087845
20,0.041688590687235384,0.43440768747875147,0.0463971564185206
20.25,0.041747447758879536,0.4293916595958111,0.04651487056195336
20.5,0.041806304830523694,0.4244210606156571,0.046632584705386115
20.75,0.04186516190216785,0.4194956555147494,0.04675029884881887
21,0.041924018973812004,0.4146152080268238,0.046868012990586294
21.25,0.041982876045456155,0.40977948068496334,0.04698572713457416
21.5,0.04204173311710031,0.40498823486335644,0.04710344127911714
21.75,0.042100590188744465,0.4002412308187379,0.047221155421439676
22,0.04215944726038862,0.39553822773150954,0.047338869565427544
22.25,0.04221830433203278,0.390878983746537,0.04745658370775008
22.5,0.04227716140367694,0.3862632560136193,0.047574297851737946
22.75,0.04245089107210779,0.380694610735967,0.05893077176966077
23,0.04263198866219843,0.37511008382270505,0.059292966951285386
23.25,0.04281308625228908,0.3695740120642451,0.05965516213013444
23.5,0.04299418384237973,0.36408667545992424,0.06001735731064883
23.75,0.04300842058598982,0.3600724603926949,0.033793057619968536
24,0.04291141676527953,0.3570519454351815,0.033599049976684725
24.25,0.04281441294456925,0.35407394130878983,0.03340504233451114
24.5,0.04271740912385897,0.3511378057704026,0.03321103469344777
24.75,0.042680253952699004,0.3477274536117683,0.03938192220998005
25,0.042646937470431474,0.3443235756743332,0.03931528924416838
25.25,0.04261362098816395,0.340958697767375,0.03924865627835672
25.5,0.04258030450589643,0.3376323272067902,0.03918202331365528
25.75,0.042546988023628905,0.3343439780341547,0.03911539035006406
26,0.04251367154136139,0.33109317091888457,0.03904875738536262
26.25,0.04248035505909386,0.3278794330619012,0.0389821244217714
